Asset Event History,,,,,,,,
Lists the event history within the specified period for the selected assets,,,,,,,,
Report Parameters,,,,,,,,
StartTimeFilter: 01/12/2017 00:30:00 GMT,,,,,,,,
EndTimeFilter: 12/12/2017 07:03:00 GMT,,,,,,,,
"SelectedEventTypes: CAN Periodic,Command Response,Digital Input 8 Off,Digital Input 8 On,Driving Duration Violation,External Power Loss,External Power Restore,Geofence Entry,Geofence Exit,Heartbeat,Idle End,Idle Start,Ignition Off,Ignition On,Journey Periodic,Journey Summary,Normal Mode On,Overspeed End,Overspeed Start,Poll Response,Position Report,Power Up,Service Mode On,Start Moving,Stop Moving,Tag In,Tag Out,Terminal Connected,Terminal Disconnected,Towing",,,,,,,,
Timezone: GMT,,,,,,,,
GeoReferenceSystem: Global,,,,,,,,
Language: English,,,,,,,,
Asset,Event,Event Type,Event Time,Position,Position URL,Odometer,Speed,Geo Reference
DXB 26238,Position Report,Position Report,07/12/2017 03:03:49 GMT,"25.029499øN, 51.592800øE","25.029499øN, 51.592800øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Start Moving,Start Moving,07/12/2017 03:03:26 GMT,"25.029600øN, 51.592701øE","25.029600øN, 51.592701øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Stop Moving,Stop Moving,07/12/2017 03:03:12 GMT,"25.029699øN, 51.592701øE","25.029699øN, 51.592701øE",0,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Start Moving,Start Moving,07/12/2017 03:03:05 GMT,"25.029699øN, 51.592701øE","25.029699øN, 51.592701øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,CAN Periodic,CAN Periodic,07/12/2017 02:53:47 GMT,"25.029499øN, 51.592800øE","25.029499øN, 51.592800øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:38:55 GMT,"25.029699øN, 51.592701øE","25.029699øN, 51.592701øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,CAN Periodic,CAN Periodic,07/12/2017 02:38:47 GMT,"25.029699øN, 51.592701øE","25.029699øN, 51.592701øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:35:17 GMT,"25.029699øN, 51.592701øE","25.029699øN, 51.592701øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:26:37 GMT,"25.029699øN, 51.592701øE","25.029699øN, 51.592701øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:24:32 GMT,"25.029699øN, 51.592602øE","25.029699øN, 51.592602øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,CAN Periodic,CAN Periodic,07/12/2017 02:23:47 GMT,"25.029600øN, 51.592701øE","25.029600øN, 51.592701øE",124801,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Stop Moving,Stop Moving,07/12/2017 02:14:55 GMT,"25.029699øN, 51.592701øE","25.029699øN, 51.592701øE",0,,"14.6 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:12:29 GMT,"25.029900øN, 51.592602øE","25.029900øN, 51.592602øE",124801,,"14.5 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:12:17 GMT,"25.030001øN, 51.592499øE","25.030001øN, 51.592499øE",124801,,"14.5 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:10:10 GMT,"25.026899øN, 51.593700øE","25.026899øN, 51.593700øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:09:50 GMT,"25.026800øN, 51.593498øE","25.026800øN, 51.593498øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Start Moving,Start Moving,07/12/2017 02:09:50 GMT,"25.026800øN, 51.593498øE","25.026800øN, 51.593498øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,CAN Periodic,CAN Periodic,07/12/2017 02:08:47 GMT,"25.026800øN, 51.593399øE","25.026800øN, 51.593399øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:06:54 GMT,"25.026800øN, 51.593399øE","25.026800øN, 51.593399øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Stop Moving,Stop Moving,07/12/2017 02:04:31 GMT,"25.026800øN, 51.593498øE","25.026800øN, 51.593498øE",0,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:02:27 GMT,"25.026800øN, 51.593498øE","25.026800øN, 51.593498øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:01:42 GMT,"25.026899øN, 51.593498øE","25.026899øN, 51.593498øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:01:22 GMT,"25.026501øN, 51.593700øE","25.026501øN, 51.593700øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:01:14 GMT,"25.026400øN, 51.593601øE","25.026400øN, 51.593601øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:00:51 GMT,"25.026400øN, 51.593601øE","25.026400øN, 51.593601øE",124800,,"14.9 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:00:30 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",124800,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 02:00:27 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",124800,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Start Moving,Start Moving,07/12/2017 02:00:26 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",124800,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag In,Tag In,07/12/2017 01:57:29 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Position Report,Position Report,07/12/2017 01:56:29 GMT,"25.026199øN, 51.593700øE","25.026199øN, 51.593700øE",124800,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:54:38 GMT,"25.026199øN, 51.593899øE","25.026199øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Ignition On,Ignition On,07/12/2017 01:53:46 GMT,"25.026199øN, 51.593899øE","25.026199øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag In,Tag In,07/12/2017 01:53:35 GMT,"25.026199øN, 51.593899øE","25.026199øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:51:27 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag In,Tag In,07/12/2017 01:51:01 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:49:39 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag In,Tag In,07/12/2017 01:49:13 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:47:50 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag In,Tag In,07/12/2017 01:47:24 GMT,"25.026199øN, 51.593899øE","25.026199øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:45:59 GMT,"25.026199øN, 51.593899øE","25.026199øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag In,Tag In,07/12/2017 01:45:33 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:43:26 GMT,"25.026199øN, 51.593700øE","25.026199øN, 51.593700øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:43:00 GMT,"25.026199øN, 51.593700øE","25.026199øN, 51.593700øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:41:50 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag In,Tag In,07/12/2017 01:41:24 GMT,"25.026199øN, 51.593800øE","25.026199øN, 51.593800øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:39:24 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:38:58 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:37:32 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:37:06 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:36:35 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:36:09 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:35:21 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:34:55 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:34:54 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:34:28 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,External Power Restore,External Power Restore,07/12/2017 01:33:20 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,External Power Loss,External Power Loss,07/12/2017 01:33:16 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:33:07 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:32:42 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:32:22 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:31:57 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag Out,Tag Out,07/12/2017 01:31:18 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Tag In,Tag In,07/12/2017 01:30:53 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Power Up,Power Up,07/12/2017 01:30:16 GMT,"25.026300øN, 51.593899øE","25.026300øN, 51.593899øE",0,,"15.0 km SSE from Al Wukayr,Qatar,QA *"
DXB 26238,Count: 211,,Range: 07/12/2017 01:30:16 GMT to 11/12/2017 20:00:01 GMT,,,,,
DXB 26239,,,,,,,,
DXB 26239,Heartbeat,Heartbeat,11/12/2017 20:00:00 GMT,"25.685101øN, 51.493698øE","25.685101øN, 51.493698øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,11/12/2017 08:00:00 GMT,"25.685101øN, 51.493698øE","25.685101øN, 51.493698øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,10/12/2017 20:00:00 GMT,"25.684999øN, 51.493698øE","25.684999øN, 51.493698øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,10/12/2017 08:00:00 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,09/12/2017 20:00:00 GMT,"25.684999øN, 51.493698øE","25.684999øN, 51.493698øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,09/12/2017 08:00:00 GMT,"25.685101øN, 51.493698øE","25.685101øN, 51.493698øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Power Up,Power Up,08/12/2017 20:05:17 GMT,"25.684999øN, 51.493599øE","25.684999øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,08/12/2017 20:01:50 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA *"
DXB 26239,Heartbeat,Heartbeat,08/12/2017 20:01:23 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA *"
DXB 26239,Heartbeat,Heartbeat,08/12/2017 20:00:00 GMT,"25.684999øN, 51.493599øE","25.684999øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,08/12/2017 08:00:00 GMT,"25.685101øN, 51.493698øE","25.685101øN, 51.493698øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,07/12/2017 20:00:00 GMT,"25.684999øN, 51.493599øE","25.684999øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Tag Out,Tag Out,07/12/2017 10:16:10 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Journey Summary,Journey Summary,07/12/2017 10:15:46 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",63454,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Ignition Off,Ignition Off,07/12/2017 10:15:45 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 10:15:27 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",0,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 10:13:43 GMT,"25.685101øN, 51.493599øE","25.685101øN, 51.493599øE",63454,,"1.2 km W from Al Khawr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 10:10:41 GMT,"25.686899øN, 51.494701øE","25.686899øN, 51.494701øE",63454,,"1.2 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Ignition On,Ignition On,07/12/2017 10:10:21 GMT,"25.686899øN, 51.494900øE","25.686899øN, 51.494900øE",0,,"1.1 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Tag In,Tag In,07/12/2017 10:10:03 GMT,"25.686899øN, 51.494900øE","25.686899øN, 51.494900øE",0,,"1.1 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Ignition Off,Ignition Off,07/12/2017 10:00:10 GMT,"25.687099øN, 51.494701øE","25.687099øN, 51.494701øE",0,,"1.2 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Ignition On,Ignition On,07/12/2017 10:00:01 GMT,"25.687000øN, 51.494801øE","25.687000øN, 51.494801øE",0,,"1.2 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Tag Out,Tag Out,07/12/2017 09:39:44 GMT,"25.687000øN, 51.494701øE","25.687000øN, 51.494701øE",0,,"1.2 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 09:39:20 GMT,"25.687000øN, 51.494801øE","25.687000øN, 51.494801øE",0,,"1.2 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Journey Summary,Journey Summary,07/12/2017 09:39:20 GMT,"25.687000øN, 51.494801øE","25.687000øN, 51.494801øE",63454,,"1.2 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Ignition Off,Ignition Off,07/12/2017 09:39:19 GMT,"25.687000øN, 51.494801øE","25.687000øN, 51.494801øE",0,,"1.2 km WNW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:37:18 GMT,"25.691099øN, 51.500000øE","25.691099øN, 51.500000øE",63453,,"1.0 km NW from Al Khawr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 09:34:53 GMT,"25.713400øN, 51.508202øE","25.713400øN, 51.508202øE",63450,,"3.3 km N from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:33:26 GMT,"25.720600øN, 51.500198øE","25.720600øN, 51.500198øE",63449,,"4.1 km N from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:33:03 GMT,"25.720699øN, 51.498901øE","25.720699øN, 51.498901øE",63449,,"4.1 km N from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:32:24 GMT,"25.719101øN, 51.497898øE","25.719101øN, 51.497898øE",63449,,"4.0 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:31:44 GMT,"25.717699øN, 51.497002øE","25.717699øN, 51.497002øE",63449,,"3.9 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 09:31:29 GMT,"25.717699øN, 51.496799øE","25.717699øN, 51.496799øE",63449,,"3.9 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:31:28 GMT,"25.717699øN, 51.496799øE","25.717699øN, 51.496799øE",63449,,"3.9 km NNW from Al Khawr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 09:19:53 GMT,"25.717600øN, 51.496899øE","25.717600øN, 51.496899øE",63449,,"3.9 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 09:15:02 GMT,"25.717600øN, 51.496899øE","25.717600øN, 51.496899øE",0,,"3.9 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:12:46 GMT,"25.717600øN, 51.496799øE","25.717600øN, 51.496799øE",63449,,"3.9 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:11:52 GMT,"25.717600øN, 51.496899øE","25.717600øN, 51.496899øE",63449,,"3.9 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:10:11 GMT,"25.719299øN, 51.497601øE","25.719299øN, 51.497601øE",63448,,"4.0 km NNW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:09:25 GMT,"25.721701øN, 51.499599øE","25.721701øN, 51.499599øE",63448,,"4.2 km N from Al Khawr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 09:04:53 GMT,"25.698601øN, 51.502602øE","25.698601øN, 51.502602øE",63445,,"1.7 km N from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 09:01:34 GMT,"25.680799øN, 51.497002øE","25.680799øN, 51.497002øE",63443,,"0.9 km WSW from Al Khawr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 09:01:19 GMT,"25.680300øN, 51.496498øE","25.680300øN, 51.496498øE",63443,,"1.0 km WSW from Al Khawr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 09:00:42 GMT,"25.680201øN, 51.496399øE","25.680201øN, 51.496399øE",0,,"1.0 km WSW from Al Khawr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 08:49:53 GMT,"25.647600øN, 51.445202øE","25.647600øN, 51.445202øE",63436,,"7.3 km WSW from Al Khawr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 08:43:42 GMT,"25.619900øN, 51.391998øE","25.619900øN, 51.391998øE",63430,,"13.4 km WSW from Al Khawr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 08:34:53 GMT,"25.559000øN, 51.348999øE","25.559000øN, 51.348999øE",63420,,"11.1 km NNW from Umm Salal `Ali,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 08:21:06 GMT,"25.418200øN, 51.334900øE","25.418200øN, 51.334900øE",63405,,"6.9 km W from Umm Salal Muhammad,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 08:19:53 GMT,"25.418100øN, 51.334999øE","25.418100øN, 51.334999øE",63405,,"6.9 km W from Umm Salal Muhammad,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 08:15:06 GMT,"25.418100øN, 51.334900øE","25.418100øN, 51.334900øE",0,,"6.9 km W from Umm Salal Muhammad,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 08:04:53 GMT,"25.336399øN, 51.322800øE","25.336399øN, 51.322800øE",63395,,"10.3 km ESE from Ash Shahaniyah,Qatar,QA"
DXB 26239,Heartbeat,Heartbeat,07/12/2017 08:00:00 GMT,"25.296400øN, 51.304600øE","25.296400øN, 51.304600øE",0,,"11.2 km SE from Ash Shahaniyah,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 07:56:41 GMT,"25.271999øN, 51.290901øE","25.271999øN, 51.290901øE",63387,,"12.5 km SSE from Ash Shahaniyah,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 07:49:53 GMT,"25.215900øN, 51.313499øE","25.215900øN, 51.313499øE",63381,,"14.0 km SW from Ar Rayyan,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 07:34:53 GMT,"25.135799øN, 51.390099øE","25.135799øN, 51.390099øE",63368,,"15.0 km W from Al Wukayr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 07:26:36 GMT,"25.168100øN, 51.472198øE","25.168100øN, 51.472198øE",63359,,"6.9 km WNW from Al Wukayr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 07:25:38 GMT,"25.162300øN, 51.473000øE","25.162300øN, 51.473000øE",63358,,"6.6 km W from Al Wukayr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 07:19:53 GMT,"25.117201øN, 51.493198øE","25.117201øN, 51.493198øE",63352,,"5.8 km SW from Al Wukayr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 07:10:42 GMT,"25.072201øN, 51.564800øE","25.072201øN, 51.564800øE",63343,,"9.2 km SSE from Al Wukayr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 07:04:53 GMT,"25.031799øN, 51.552700øE","25.031799øN, 51.552700øE",63338,,"13.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 07:01:52 GMT,"25.013800øN, 51.554100øE","25.013800øN, 51.554100øE",63336,,"15.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 06:59:07 GMT,"25.020500øN, 51.548698øE","25.020500øN, 51.548698øE",63335,,"14.5 km S from Al Wukayr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 06:58:07 GMT,"25.021900øN, 51.548801øE","25.021900øN, 51.548801øE",63335,,"14.4 km S from Al Wukayr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 06:55:07 GMT,"25.021900øN, 51.548698øE","25.021900øN, 51.548698øE",0,,"14.4 km S from Al Wukayr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 06:54:48 GMT,"25.021999øN, 51.548698øE","25.021999øN, 51.548698øE",63335,,"14.4 km S from Al Wukayr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 06:50:29 GMT,"25.022100øN, 51.548599øE","25.022100øN, 51.548599øE",0,,"14.4 km S from Al Wukayr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 06:49:54 GMT,"25.022200øN, 51.548698øE","25.022200øN, 51.548698øE",63335,,"14.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 06:49:54 GMT,"25.022200øN, 51.548698øE","25.022200øN, 51.548698øE",63335,,"14.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,CAN Periodic,CAN Periodic,07/12/2017 06:49:53 GMT,"25.022200øN, 51.548698øE","25.022200øN, 51.548698øE",63335,,"14.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 06:46:53 GMT,"25.022301øN, 51.548801øE","25.022301øN, 51.548801øE",0,,"14.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Position Report,Position Report,07/12/2017 06:46:43 GMT,"25.022301øN, 51.548698øE","25.022301øN, 51.548698øE",63335,,"14.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 06:46:19 GMT,"25.022400øN, 51.548801øE","25.022400øN, 51.548801øE",63335,,"14.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Stop Moving,Stop Moving,07/12/2017 06:43:04 GMT,"25.022499øN, 51.548801øE","25.022499øN, 51.548801øE",0,,"14.3 km S from Al Wukayr,Qatar,QA"
DXB 26239,Start Moving,Start Moving,07/12/2017 06:42:46 GMT,"25.022499øN, 51.548801øE","25.022499øN, 51.548801øE",63335,,"14.3 km S from Al Wukayr,Qatar,QA"
